timeInSec,pedID,posX,posY,curVeloc,absLocalDensity,finalDest
17.91,3,14.19,5.38,1.46,1.0,0
17.91,8,15.51,5.84,1.05,1.0,0
17.91,10,10.78,5.17,0.63,1.0,0
17.91,11,10.29,5.28,1.33,1.0,0
17.91,16,14.36,4.54,1.34,1.0,0
17.91,17,12.35,5.52,1.15,1.0,0
18.44,3,14.94,5.2,1.46,1.0,0
18.44,10,11.44,5.24,1.26,1.0,0
18.44,11,10.99,5.35,1.33,1.0,0
18.44,16,15.06,4.55,1.34,1.0,0
18.44,17,12.95,5.6,1.15,1.0,0
18.97,3,15.51,5.24,1.1,1.0,0
18.97,10,12.09,5.11,1.26,1.0,0
18.97,11,11.53,5.79,1.33,1.0,0
18.97,16,15.59,4.47,1.0,1.0,0
18.97,17,12.95,5.6,1.15,1.0,0
19.49,10,12.61,4.7,1.26,1.0,0
19.49,11,12.19,6.03,1.33,1.0,0
19.49,17,13.56,5.56,0.58,1.0,0
20.02,10,13.28,4.71,1.26,1.0,0
20.02,11,12.88,6.1,1.33,1.0,0
20.02,17,14.17,5.61,1.15,1.0,0
20.55,10,13.94,4.63,1.26,1.0,0
20.55,11,13.48,5.74,1.33,1.0,0
20.55,17,14.77,5.55,1.15,1.0,0
21.08,10,13.94,4.63,1.26,1.0,0
21.08,11,14.16,5.88,1.33,1.0,0
21.08,17,15.37,5.45,1.15,1.0,0
21.6,10,14.59,4.73,0.63,1.0,0
21.6,11,14.16,5.88,1.33,1.0,0
21.6,17,15.37,5.45,1.15,1.0,0
22.13,10,15.23,4.53,1.26,1.0,0
22.13,11,14.86,5.99,0.66,1.0,0
22.13,17,15.57,5.47,0.19,1.0,0
22.66,10,15.55,4.59,0.63,1.0,0
22.66,11,15.55,6.03,1.33,1.0,0
